customer_id,signup_date,region,gender,age
728,2022-05-11,British Columbia,Female,35
729,2021-06-15,Ontario,Female,41
730,2020-07-20,Ontario,Male,32
731,2022-05-11,Ontario,Female,62
732,2022-03-12,British Columbia,Female,22
733,2024-07-04,Quebec,Female,25
734,2023-05-06,Quebec,Male,63
735,2020-03-22,Ontario,Female,49
736,2022-09-08,Alberta,Female,60
737,2021-11-12,Ontario,Male,30
738,2023-06-05,British Columbia,Female,29
739,2022-04-11,Quebec,Female,47
740,2020-03-22,Ontario,Male,52
741,2020-11-17,Quebec,Male,23
742,2021-03-17,Ontario,Female,64
743,2024-12-01,British Columbia,Female,51
744,2020-03-22,Quebec,Female,41
745,2020-09-18,Ontario,Male,63
746,2021-12-12,Alberta,Male,60
747,2023-09-03,Ontario,Female,51
748,2021-03-17,Quebec,Male,57
749,2022-05-11,Alberta,Female,63
750,2021-05-16,Quebec,Female,48
751,2024-08-03,Ontario,Female,64
752,2021-04-16,Alberta,Female,18
753,2023-08-04,Quebec,Female,50
754,2020-04-21,Ontario,Female,34
755,2021-06-15,Ontario,Female,29
756,2020-05-21,British Columbia,Male,65
757,2023-03-07,Quebec,Male,41
758,2024-01-06,Quebec,Female,53
759,2020-12-17,Alberta,Male,47
760,2022-01-11,British Columbia,Male,25
761,2022-05-11,Ontario,Female,52
762,2020-11-17,Ontario,Female,56
763,2022-11-07,Ontario,Female,37
764,2024-07-04,British Columbia,Female,24
765,2023-03-07,Ontario,Female,45
766,2022-07-10,Quebec,Male,55
767,2022-01-11,British Columbia,Female,46
768,2024-03-06,Alberta,Female,33
769,2021-12-12,Ontario,Male,61
770,2020-01-22,British Columbia,Male,33
771,2022-11-07,Ontario,Female,59
772,2021-12-12,British Columbia,Female,60
773,2021-07-15,Ontario,Female,37
774,2024-05-05,Ontario,Female,53
775,2023-01-06,British Columbia,Male,53
776,2021-07-15,Ontario,Female,41
777,2022-01-11,Ontario,Male,52
778,2022-06-10,British Columbia,Female,62
779,2022-02-10,British Columbia,Female,63
780,2024-09-02,Quebec,Female,28
781,2020-09-18,Quebec,Male,20
782,2024-02-05,Quebec,Female,25
783,2021-05-16,Ontario,Female,36
784,2020-06-20,Ontario,Male,52
785,2020-12-17,Ontario,Male,55
786,2023-01-06,Alberta,Female,25
787,2020-05-21,Quebec,Female,29
788,2024-05-05,Quebec,Female,62
789,2020-10-18,Quebec,Male,49
790,2023-03-07,Alberta,Male,26
791,2020-02-21,Ontario,Female,30
792,2020-08-19,Quebec,Female,42
793,2021-10-13,Quebec,Female,32
794,2024-06-04,Quebec,Female,59
795,2024-03-06,Ontario,Female,65
796,2022-06-10,Alberta,Female,33
797,2023-12-02,Alberta,Male,27
798,2021-04-16,Quebec,Male,50
799,2022-04-11,Quebec,Female,39
800,2024-09-02,Alberta,Female,55
801,2024-03-06,British Columbia,Female,40
802,2024-12-01,Ontario,Male,51
803,2022-10-08,Quebec,Female,43
804,2020-09-18,Quebec,Female,27
805,2023-06-05,Quebec,Male,49
806,2020-12-17,British Columbia,Female,25
807,2022-06-10,Alberta,Female,62
808,2020-06-20,Alberta,Male,59
809,2021-02-15,Quebec,Female,60
810,2021-05-16,Ontario,Male,56
811,2021-07-15,Manitoba,Female,28
812,2020-11-17,British Columbia,Female,28
813,2021-12-12,Ontario,Female,49
814,2021-01-16,Alberta,Female,18
815,2023-03-07,Alberta,Male,61
816,2024-11-01,Quebec,Male,54
817,2021-01-16,Quebec,Male,46
818,2024-12-01,Ontario,Male,39
819,2021-10-13,Ontario,Male,33
820,2020-05-21,Ontario,Female,43
821,2021-06-15,British Columbia,Female,38
822,2020-02-21,Ontario,Female,36
823,2024-05-05,Ontario,Female,34
824,2021-05-16,Ontario,Female,52
825,2024-02-05,Quebec,Female,57
826,2022-06-10,Alberta,Female,37
827,2022-07-10,Ontario,Male,29
828,2021-05-16,Ontario,Male,28
829,2023-10-03,British Columbia,Male,47
830,2022-02-10,Quebec,Female,58
831,2020-01-22,Ontario,Female,52
832,2023-08-04,Quebec,Male,58
833,2021-10-13,Ontario,Female,41
834,2020-02-21,Ontario,Female,46
835,2020-01-22,Quebec,Male,36
836,2023-12-02,Quebec,Male,22
837,2020-03-22,Alberta,Male,28
838,2024-09-02,Ontario,Male,49
839,2023-04-06,Quebec,Female,47
840,2020-07-20,Quebec,Male,49
841,2023-11-02,Ontario,Male,60
842,2021-05-16,Quebec,Female,39
843,2022-02-10,Ontario,Female,45
844,2024-05-05,Manitoba,Male,41
845,2022-01-11,Ontario,Male,35
846,2020-06-20,Quebec,Female,46
847,2021-02-15,Ontario,Female,45
848,2022-09-08,Manitoba,Male,35
849,2023-03-07,Quebec,Female,65
850,2020-03-22,Quebec,Male,58
851,2023-06-05,Ontario,Male,18
852,2023-06-05,British Columbia,Male,37
853,2023-12-02,Ontario,Male,54
854,2021-04-16,Alberta,Male,38
855,2022-01-11,Ontario,Female,42
856,2024-08-03,Ontario,Female,54
857,2024-03-06,Ontario,Female,50
858,2021-10-13,Quebec,Female,65
859,2024-09-02,Quebec,Female,49
860,2021-02-15,Ontario,Female,25
861,2024-12-01,British Columbia,Male,62
862,2024-08-03,Quebec,Female,31
863,2022-11-07,Quebec,Male,44
864,2022-04-11,Quebec,Female,43
865,2020-05-21,Quebec,Female,43
866,2024-09-02,Quebec,Female,20
867,2022-06-10,Ontario,Female,43
868,2024-07-04,Ontario,Female,20
869,2022-01-11,Alberta,Male,61
870,2022-11-07,Alberta,Female,41
871,2021-04-16,Ontario,Female,53
872,2023-06-05,Ontario,Female,57
873,2022-09-08,Quebec,Male,29
874,2022-03-12,Quebec,Male,28
875,2022-04-11,Ontario,Female,58
876,2023-05-06,Ontario,Female,39
877,2022-01-11,British Columbia,Female,65
878,2024-09-02,Quebec,Female,58
879,2020-06-20,Ontario,Male,64
880,2020-06-20,Ontario,Male,39
881,2021-11-12,Ontario,Male,30
882,2022-10-08,Quebec,Female,58
883,2021-06-15,Ontario,Male,57
884,2020-02-21,Ontario,Female,18
885,2021-07-15,British Columbia,Female,40
886,2023-03-07,Ontario,Female,25
887,2021-02-15,Quebec,Female,52
888,2020-04-21,Ontario,Female,61
889,2021-12-12,Ontario,Female,53
890,2024-06-04,Ontario,Male,36
891,2022-10-08,British Columbia,Male,58
892,2024-01-06,Alberta,Female,30
893,2023-01-06,British Columbia,Male,60
894,2023-07-05,Ontario,Female,51
895,2022-11-07,Quebec,Female,53
896,2024-06-04,Ontario,Female,50
897,2020-07-20,Ontario,Male,33
898,2023-05-06,Alberta,Female,37
899,2023-08-04,Ontario,Female,34
900,2022-02-10,Ontario,Male,58
901,2020-07-20,Ontario,Female,27
902,2022-03-12,Ontario,Female,51
903,2023-01-06,Ontario,Female,64
904,2021-06-15,Quebec,Male,56
905,2020-06-20,Quebec,Female,62
906,2023-11-02,Alberta,Female,22
907,2020-10-18,British Columbia,Male,43
908,2021-08-14,Ontario,Female,50
909,2020-11-17,Ontario,Female,36
910,2023-08-04,Ontario,Female,63
911,2021-03-17,Quebec,Male,33
912,2023-01-06,Ontario,Female,32
913,2020-09-18,Quebec,Female,37
914,2023-08-04,Quebec,Female,47
915,2022-11-07,Quebec,Female,38
916,2023-07-05,Quebec,Male,25
917,2021-09-13,Ontario,Female,31
918,2023-06-05,Alberta,Male,54
919,2022-05-11,British Columbia,Male,50
920,2023-03-07,Ontario,Female,44
921,2022-05-11,Alberta,Male,34
922,2021-06-15,Quebec,Male,19
923,2020-08-19,Alberta,Male,56
924,2020-09-18,British Columbia,Male,45
925,2021-01-16,Quebec,Male,52
926,2022-10-08,Ontario,Female,29
927,2021-03-17,Ontario,Female,60
928,2023-04-06,Quebec,Female,65
929,2023-02-05,Quebec,Male,64
930,2022-02-10,Ontario,Female,19
931,2024-11-01,Ontario,Male,32
932,2023-11-02,British Columbia,Female,35
933,2023-06-05,Manitoba,Male,26
934,2021-10-13,Quebec,Male,35
935,2022-08-09,Ontario,Male,30
936,2023-09-03,Ontario,Female,46
937,2023-01-06,Ontario,Male,54
938,2024-02-05,Alberta,Male,39
939,2021-10-13,Ontario,Female,58
940,2021-03-17,Quebec,Male,58
941,2022-02-10,Ontario,Female,65
942,2020-02-21,Quebec,Male,44
943,2020-05-21,Quebec,Female,46
944,2021-05-16,British Columbia,Male,62
945,2020-08-19,Ontario,Female,61
946,2021-12-12,Ontario,Male,34
947,2021-01-16,Ontario,Female,45
948,2021-08-14,Alberta,Female,39
949,2024-06-04,Alberta,Female,38
950,2021-05-16,Quebec,Female,20
951,2022-01-11,Quebec,Female,56
952,2022-08-09,Quebec,Female,29
953,2020-08-19,Ontario,Female,19
954,2022-01-11,Alberta,Male,33
955,2020-12-17,Quebec,Male,20
956,2021-08-14,Ontario,Male,24
957,2020-05-21,Quebec,Male,28
958,2021-06-15,Ontario,Male,26
959,2023-12-02,Ontario,Female,51
960,2022-12-07,British Columbia,Male,49
961,2024-08-03,Ontario,Female,47
962,2020-06-20,Quebec,Female,62
963,2022-11-07,Ontario,Male,40
964,2020-03-22,Ontario,Female,60
965,2024-10-02,Ontario,Female,25
966,2021-08-14,Ontario,Male,34
967,2024-01-06,British Columbia,Female,48
968,2022-05-11,Ontario,Female,53
969,2022-04-11,Quebec,Male,57
970,2023-01-06,Quebec,Male,26
971,2022-07-10,Quebec,Female,44
972,2023-03-07,Alberta,Male,47
973,2021-02-15,British Columbia,Female,55
974,2022-11-07,Ontario,Female,27
975,2020-01-22,Ontario,Female,32
976,2020-09-18,Ontario,Male,58
977,2021-11-12,Quebec,Male,26
978,2022-12-07,Ontario,Male,65
979,2022-03-12,Quebec,Male,61
980,2022-08-09,Quebec,Male,18
981,2022-01-11,Ontario,Female,23
982,2022-04-11,British Columbia,Male,33
983,2021-08-14,Ontario,Male,34
984,2020-03-22,Ontario,Female,36
985,2021-02-15,British Columbia,Male,42
986,2022-11-07,Quebec,Female,18
987,2024-09-02,Quebec,Male,57
988,2024-08-03,Quebec,Female,43
989,2021-06-15,Ontario,Male,39
990,2023-01-06,British Columbia,Female,28
991,2023-05-06,British Columbia,Female,28
992,2022-03-12,Quebec,Female,60
993,2021-09-13,Ontario,Male,24
994,2020-05-21,Quebec,Female,60
995,2024-11-01,Ontario,Female,19
996,2021-10-13,Ontario,Female,29
997,2024-12-01,Alberta,Female,48
998,2020-05-21,Ontario,Male,48
999,2023-01-06,Manitoba,Male,21
1000,2021-06-15,Quebec,Female,56
1001,2022-10-08,Ontario,Male,57
1002,2022-02-10,Quebec,Male,24
1003,2021-09-13,Alberta,Male,39
1004,2021-05-16,British Columbia,Female,56
1005,2021-08-14,British Columbia,Male,60
1006,2021-10-13,Quebec,Male,44
1007,2020-05-21,Quebec,Female,64
1008,2023-09-03,British Columbia,Male,41
1009,2021-12-12,Ontario,Female,26
1010,2020-10-18,Quebec,Male,53
1011,2023-02-05,Ontario,Male,50
1012,2023-11-02,Manitoba,Male,19
1013,2021-02-15,Alberta,Male,22
1014,2024-08-03,Ontario,Male,60
1015,2024-10-02,British Columbia,Female,46
1016,2021-10-13,Alberta,Male,40
1017,2021-10-13,Ontario,Female,51
1018,2020-01-22,Quebec,Female,40
1019,2020-03-22,Alberta,Female,57
1020,2022-06-10,Ontario,Female,63
1021,2024-04-05,Quebec,Male,51
1022,2022-02-10,Ontario,Male,52
1023,2022-04-11,Alberta,Female,45
1024,2024-12-01,Manitoba,Female,35
1025,2023-08-04,Alberta,Female,64
1026,2020-04-21,Quebec,Male,34
1027,2022-10-08,Alberta,Male,51
1028,2024-05-05,British Columbia,Female,18
1029,2022-03-12,Ontario,Female,47
1030,2022-03-12,British Columbia,Female,52
1031,2022-03-12,Ontario,Male,46
1032,2022-04-11,Quebec,Male,47
1033,2024-08-03,Ontario,Male,46
1034,2022-03-12,Ontario,Female,24
1035,2024-06-04,Ontario,Female,53
1036,2020-11-17,Quebec,Female,51
1037,2023-06-05,Ontario,Female,32
1038,2024-05-05,British Columbia,Female,33
1039,2020-09-18,Ontario,Male,36
1040,2021-11-12,Ontario,Male,32
1041,2021-04-16,Quebec,Female,47
1042,2020-03-22,British Columbia,Male,44
1043,2021-06-15,Ontario,Female,53
1044,2023-09-03,Quebec,Female,65
1045,2024-08-03,Alberta,Female,27
1046,2021-09-13,Quebec,Female,55
1047,2023-05-06,Ontario,Female,58
1048,2021-02-15,Ontario,Male,52
1049,2024-11-01,Alberta,Female,55
1050,2023-06-05,Ontario,Male,56
1051,2022-12-07,Alberta,Male,21
1052,2023-12-02,Quebec,Female,21
1053,2021-02-15,Alberta,Female,20
1054,2023-11-02,British Columbia,Female,19
1055,2024-04-05,Manitoba,Male,51
1056,2023-03-07,Ontario,Male,60
1057,2021-06-15,British Columbia,Female,55
1058,2023-07-05,Quebec,Female,33
1059,2022-09-08,Quebec,Male,50
1060,2023-03-07,Quebec,Female,25
1061,2024-10-02,Alberta,Female,54
1062,2022-09-08,Manitoba,Female,62
1063,2020-12-17,British Columbia,Male,40
1064,2021-10-13,Quebec,Female,34
1065,2021-09-13,Quebec,Male,42
1066,2021-04-16,British Columbia,Female,55
1067,2020-12-17,Ontario,Male,20
1068,2024-04-05,Ontario,Female,32
1069,2021-05-16,Ontario,Female,29
1070,2020-12-17,Ontario,Female,23
1071,2021-08-14,Ontario,Male,63
1072,2021-03-17,Ontario,Female,51
1073,2020-11-17,Ontario,Male,40
1074,2020-04-21,Ontario,Female,47
1075,2024-02-05,Manitoba,Female,53
1076,2021-08-14,Quebec,Female,26
1077,2022-09-08,Ontario,Male,35
1078,2023-02-05,Quebec,Female,21
1079,2023-08-04,Ontario,Male,61
1080,2024-12-01,Alberta,Female,55
1081,2020-01-22,British Columbia,Female,61
1082,2024-05-05,Ontario,Male,65
1083,2021-12-12,Quebec,Female,56
1084,2023-07-05,Alberta,Female,50
1085,2024-04-05,Alberta,Female,55
1086,2022-08-09,Quebec,Female,44
1087,2021-05-16,Quebec,Female,48
1088,2023-12-02,Ontario,Female,18
1089,2023-10-03,Manitoba,Female,42
1090,2024-08-03,Ontario,Male,30
1091,2022-12-07,Alberta,Male,61
1092,2020-03-22,Quebec,Female,25
1093,2023-10-03,Quebec,Male,61
1094,2020-12-17,Quebec,Male,58
1095,2022-08-09,Ontario,Male,27
1096,2022-04-11,Ontario,Female,52
1097,2022-10-08,Ontario,Female,62
1098,2021-08-14,Ontario,Male,21
1099,2023-06-05,British Columbia,Male,59
1100,2023-04-06,Ontario,Female,26
1101,2023-06-05,Ontario,Female,41
1102,2020-11-17,Manitoba,Male,59
1103,2022-06-10,Alberta,Female,26
1104,2024-05-05,Alberta,Female,34
1105,2022-09-08,Manitoba,Male,57
1106,2023-04-06,Ontario,Female,18
1107,2021-04-16,Ontario,Male,21
1108,2021-02-15,British Columbia,Female,63
1109,2024-02-05,Quebec,Male,18
1110,2024-07-04,Ontario,Female,65
1111,2024-01-06,British Columbia,Male,55
1112,2024-07-04,Ontario,Female,42
1113,2021-02-15,Ontario,Female,25
1114,2023-03-07,Quebec,Male,41
1115,2020-01-22,Quebec,Male,63
1116,2023-07-05,Quebec,Female,41
1117,2022-01-11,Ontario,Female,22
1118,2022-12-07,Alberta,Female,32
1119,2023-11-02,Ontario,Male,25
1120,2020-12-17,Ontario,Male,55
1121,2021-02-15,Alberta,Female,42
1122,2020-01-22,Manitoba,Female,42
1123,2020-01-22,Alberta,Female,36
1124,2021-03-17,British Columbia,Female,33
1125,2023-12-02,Quebec,Male,35
1126,2022-10-08,Quebec,Male,32
1127,2021-09-13,Ontario,Male,23
1128,2023-11-02,Quebec,Female,43
1129,2024-01-06,Ontario,Male,47
1130,2020-04-21,Ontario,Female,41
1131,2022-11-07,British Columbia,Male,52
1132,2022-03-12,Quebec,Male,33
1133,2020-09-18,Ontario,Female,18
1134,2020-10-18,Ontario,Female,18
1135,2020-01-22,Quebec,Male,34
1136,2021-12-12,Ontario,Male,42
1137,2022-03-12,Alberta,Male,19
1138,2024-09-02,Quebec,Female,45
1139,2023-02-05,Quebec,Female,46
1140,2023-12-02,Quebec,Male,40
1141,2020-02-21,British Columbia,Male,56
1142,2020-12-17,Ontario,Male,37
1143,2021-11-12,Quebec,Male,52
1144,2024-11-01,Quebec,Female,37
1145,2020-11-17,Ontario,Male,38
1146,2023-10-03,Alberta,Male,19
1147,2024-02-05,British Columbia,Female,52
1148,2021-01-16,Quebec,Female,22
1149,2021-05-16,Alberta,Male,30
1150,2022-02-10,Alberta,Female,49
1151,2020-08-19,British Columbia,Female,29
1152,2021-12-12,British Columbia,Male,64
1153,2024-04-05,Quebec,Female,60
1154,2020-08-19,Quebec,Male,61
1155,2020-10-18,Quebec,Female,33
1156,2021-02-15,British Columbia,Female,60
1157,2020-10-18,Ontario,Male,63
1158,2020-08-19,Alberta,Male,41
1159,2021-05-16,Alberta,Female,18
1160,2021-09-13,Ontario,Female,29
1161,2022-07-10,British Columbia,Female,65
1162,2022-01-11,Ontario,Female,50
1163,2020-02-21,Ontario,Male,62
1164,2021-11-12,British Columbia,Female,65
1165,2022-07-10,Ontario,Female,50
1166,2023-07-05,British Columbia,Female,36
1167,2022-08-09,British Columbia,Male,48
1168,2020-09-18,Quebec,Male,30
1169,2020-11-17,Ontario,Female,21
1170,2023-10-03,Ontario,Female,39
1171,2023-01-06,Quebec,Male,21
1172,2022-04-11,Manitoba,Male,29
1173,2023-10-03,Quebec,Female,59
1174,2020-11-17,Ontario,Female,19
1175,2020-01-22,Quebec,Male,18
1176,2020-10-18,Quebec,Female,44
1177,2020-01-22,British Columbia,Female,25
1178,2020-09-18,Ontario,Male,19
1179,2020-06-20,British Columbia,Female,62
1180,2022-07-10,Quebec,Male,34
1181,2023-11-02,Manitoba,Male,62
1182,2021-02-15,Ontario,Male,32
1183,2021-09-13,Quebec,Female,58
1184,2020-02-21,Alberta,Male,57
1185,2022-08-09,Ontario,Female,43
1186,2024-02-05,Alberta,Female,40
1187,2024-08-03,Quebec,Female,51
1188,2023-09-03,Ontario,Male,58
1189,2020-10-18,Ontario,Male,61
1190,2020-09-18,British Columbia,Male,35
1191,2021-05-16,Ontario,Male,53
1192,2022-09-08,Quebec,Female,18
1193,2021-06-15,Ontario,Male,34
1194,2021-07-15,Quebec,Male,48
1195,2022-11-07,Ontario,Male,64
1196,2023-07-05,Alberta,Male,34
1197,2020-08-19,Manitoba,Female,55
1198,2020-08-19,Manitoba,Male,34
1199,2021-03-17,British Columbia,Female,30
1200,2020-07-20,Ontario,Male,46
1201,2024-03-06,British Columbia,Female,63
1202,2023-09-03,Ontario,Female,32
1203,2022-05-11,Ontario,Male,54
1204,2024-05-05,Ontario,Female,24
1205,2022-10-08,Quebec,Female,65
1206,2020-04-21,British Columbia,Female,64
1207,2024-02-05,Quebec,Female,53
1208,2020-10-18,Quebec,Female,65
1209,2021-10-13,Ontario,Male,44
1210,2021-08-14,Manitoba,Female,65
1211,2020-07-20,Quebec,Male,29
1212,2024-03-06,Quebec,Female,42
1213,2021-09-13,Ontario,Male,54
1214,2022-06-10,British Columbia,Male,28
1215,2021-10-13,Quebec,Female,53
1216,2024-08-03,Ontario,Female,34
1217,2024-01-06,Ontario,Female,37
1218,2020-08-19,Quebec,Male,42
1219,2021-10-13,Quebec,Female,52
1220,2023-03-07,Ontario,Female,50
1221,2020-09-18,Manitoba,Female,20
1222,2020-11-17,Ontario,Female,23
1223,2021-03-17,Quebec,Male,63
1224,2021-01-16,Alberta,Female,52
1225,2022-08-09,Quebec,Male,26
1226,2022-09-08,Quebec,Male,29
1227,2021-02-15,Ontario,Male,48
1228,2020-01-22,Ontario,Female,23
1229,2023-09-03,Manitoba,Female,56
1230,2023-01-06,Quebec,Female,22
1231,2020-07-20,Alberta,Male,31
1232,2022-12-07,Ontario,Female,21
1233,2021-09-13,Ontario,Male,61
1234,2021-03-17,Ontario,Male,53
1235,2024-09-02,Quebec,Male,29
1236,2021-12-12,Ontario,Female,64
1237,2020-02-21,Alberta,Male,47
1238,2023-11-02,Quebec,Male,41
1239,2023-08-04,Manitoba,Female,19
1240,2021-12-12,Ontario,Male,37
1241,2024-11-01,Alberta,Female,60
1242,2023-07-05,British Columbia,Female,57
1243,2023-04-06,British Columbia,Female,19
1244,2020-02-21,British Columbia,Male,50
1245,2024-01-06,British Columbia,Female,34
1246,2023-06-05,Quebec,Female,50
1247,2024-11-01,Ontario,Female,58
1248,2024-09-02,Ontario,Female,53
1249,2024-02-05,Alberta,Female,32
1250,2021-07-15,Quebec,Male,58
1251,2021-08-14,British Columbia,Female,54
1252,2020-07-20,Quebec,Male,31
1253,2022-01-11,Ontario,Female,63
1254,2021-02-15,Ontario,Female,26
1255,2020-02-21,Quebec,Male,40
1256,2024-10-02,Quebec,Female,20
1257,2021-07-15,Ontario,Male,45
1258,2021-03-17,Quebec,Female,53
1259,2022-01-11,Ontario,Male,57
1260,2020-07-20,Quebec,Female,44
1261,2023-12-02,Ontario,Male,22
1262,2024-04-05,British Columbia,Male,37
1263,2020-01-22,Ontario,Male,20
1264,2022-09-08,Quebec,Male,56
1265,2020-02-21,Ontario,Female,36
1266,2021-06-15,Ontario,Male,44
1267,2020-01-22,Ontario,Female,60
1268,2022-03-12,Quebec,Female,65
1269,2021-08-14,Quebec,Female,56
1270,2022-04-11,Ontario,Female,63
1271,2020-11-17,Quebec,Female,19
1272,2022-02-10,Alberta,Male,29
1273,2021-09-13,British Columbia,Female,65
1274,2021-09-13,Ontario,Male,35
1275,2021-09-13,Quebec,Female,56
1276,2023-12-02,Ontario,Female,53
1277,2022-07-10,Ontario,Female,58
1278,2021-05-16,Manitoba,Male,62
1279,2021-03-17,Ontario,Male,38
1280,2024-05-05,Quebec,Female,59
1281,2023-09-03,Quebec,Male,25
1282,2023-05-06,British Columbia,Male,44
1283,2022-12-07,Quebec,Female,46
1284,2020-04-21,Ontario,Female,19
1285,2020-10-18,Ontario,Male,57
1286,2020-12-17,Quebec,Female,46
1287,2022-04-11,Ontario,Male,51
1288,2022-01-11,Ontario,Female,39
1289,2020-05-21,Ontario,Female,48
1290,2022-10-08,Ontario,Female,64
1291,2020-10-18,Ontario,Female,63
1292,2023-02-05,Ontario,Female,52
1293,2023-01-06,Quebec,Male,41
1294,2020-02-21,Quebec,Male,34
1295,2024-03-06,British Columbia,Female,58
1296,2020-01-22,Ontario,Female,26
1297,2022-11-07,Ontario,Female,64
1298,2021-03-17,Ontario,Female,44
1299,2022-02-10,Quebec,Male,29
1300,2022-12-07,British Columbia,Male,51
1301,2020-12-17,Ontario,Female,51
1302,2021-03-17,Alberta,Female,59
1303,2024-06-04,Ontario,Male,34
1304,2022-04-11,Quebec,Male,50
1305,2021-05-16,British Columbia,Female,22
1306,2020-06-20,Alberta,Male,34
1307,2022-08-09,British Columbia,Male,18
1308,2024-05-05,British Columbia,Female,21
1309,2023-08-04,Ontario,Male,60
1310,2021-12-12,British Columbia,Female,47
1311,2021-05-16,Ontario,Female,55
1312,2020-11-17,Alberta,Female,51
1313,2023-05-06,Quebec,Female,33
1314,2020-08-19,British Columbia,Male,27
1315,2023-08-04,Quebec,Female,35
1316,2020-12-17,Quebec,Female,32
1317,2020-03-22,Quebec,Female,59
1318,2022-06-10,British Columbia,Male,63
1319,2020-06-20,Ontario,Male,29
1320,2024-10-02,Ontario,Male,21
1321,2022-11-07,Ontario,Male,43
1322,2023-05-06,Ontario,Male,25
1323,2022-04-11,Alberta,Female,21
1324,2021-04-16,Ontario,Male,37
1325,2022-06-10,Manitoba,Female,25
1326,2024-02-05,Ontario,Female,59
1327,2020-05-21,Ontario,Male,33
1328,2023-12-02,British Columbia,Male,45
1329,2022-04-11,Quebec,Female,65
1330,2024-06-04,Quebec,Female,30
1331,2023-02-05,Quebec,Female,40
1332,2022-09-08,British Columbia,Female,46
1333,2020-01-22,Ontario,Female,45
1334,2023-02-05,Manitoba,Male,53
1335,2021-12-12,Manitoba,Female,54
1336,2023-05-06,Quebec,Female,33
1337,2020-10-18,Ontario,Female,30
1338,2021-06-15,Quebec,Male,27
1339,2020-02-21,Ontario,Female,20
1340,2024-06-04,Ontario,Male,53
1341,2024-07-04,Ontario,Male,44
1342,2022-02-10,Quebec,Female,25
1343,2020-08-19,Alberta,Male,29
1344,2022-09-08,British Columbia,Male,19
1345,2022-09-08,British Columbia,Male,45
1346,2021-01-16,Quebec,Female,42
1347,2022-08-09,Ontario,Male,50
1348,2023-02-05,Ontario,Female,32
1349,2022-05-11,Manitoba,Female,40
1350,2020-04-21,Ontario,Female,61
1351,2021-03-17,Alberta,Male,39
1352,2022-03-12,Quebec,Female,56
1353,2020-06-20,Quebec,Male,41
1354,2020-10-18,British Columbia,Female,38
1355,2020-09-18,Quebec,Male,38
1356,2021-08-14,Alberta,Male,57
1357,2024-05-05,Alberta,Male,27
1358,2022-07-10,Quebec,Male,23
1359,2023-03-07,Ontario,Female,26
1360,2022-09-08,Quebec,Female,21
1361,2021-03-17,Alberta,Female,24
1362,2024-08-03,Ontario,Male,47
1363,2024-08-03,Quebec,Male,52
1364,2021-08-14,Quebec,Male,32
1365,2024-04-05,British Columbia,Male,47
1366,2020-08-19,Ontario,Female,22
1367,2023-08-04,British Columbia,Male,24
1368,2020-01-22,Alberta,Male,63
1369,2023-03-07,Ontario,Female,33
1370,2024-08-03,Ontario,Male,53
1371,2022-07-10,Manitoba,Male,41
1372,2021-05-16,Ontario,Female,47
1373,2024-12-01,Alberta,Female,40
1374,2024-01-06,Quebec,Female,41
1375,2022-03-12,Ontario,Male,58
1376,2021-02-15,Alberta,Female,55
1377,2024-03-06,Quebec,Female,33
1378,2023-09-03,Quebec,Male,40
1379,2023-05-06,Ontario,Male,61
1380,2020-05-21,Quebec,Female,29
1381,2021-07-15,Ontario,Male,59
1382,2022-04-11,Ontario,Male,41
1383,2021-03-17,Manitoba,Male,53
1384,2020-06-20,Ontario,Female,49
1385,2022-08-09,Quebec,Male,59
1386,2020-11-17,Ontario,Male,23
1387,2024-08-03,British Columbia,Female,25
1388,2021-09-13,Ontario,Female,65
1389,2021-07-15,Manitoba,Female,49
1390,2023-12-02,Quebec,Female,20
1391,2023-05-06,Ontario,Male,34
1392,2023-10-03,Ontario,Female,19
1393,2023-12-02,Ontario,Female,60
1394,2021-06-15,Quebec,Male,53
1395,2024-07-04,Ontario,Male,48
1396,2023-09-03,British Columbia,Male,36
1397,2022-06-10,Quebec,Male,27
1398,2024-11-01,Ontario,Male,48
1399,2023-09-03,Quebec,Male,47
1400,2021-02-15,British Columbia,Male,48
1401,2022-04-11,Ontario,Female,62
1402,2020-04-21,Ontario,Male,30
1403,2020-11-17,Ontario,Male,33
1404,2024-09-02,British Columbia,Female,21
1405,2022-09-08,Quebec,Male,61
1406,2020-08-19,Quebec,Male,27
1407,2021-06-15,British Columbia,Female,48
1408,2020-03-22,British Columbia,Female,23
1409,2020-07-20,Quebec,Female,39
1410,2024-01-06,Alberta,Male,57
1411,2021-12-12,Ontario,Male,65
1412,2023-11-02,Ontario,Female,19
1413,2020-08-19,Ontario,Female,40
1414,2022-11-07,Ontario,Female,62
1415,2024-06-04,Quebec,Female,54
1416,2022-01-11,Alberta,Female,38
1417,2022-01-11,Ontario,Male,38
1418,2020-07-20,Ontario,Male,42
1419,2023-03-07,Quebec,Male,52
1420,2020-01-22,Alberta,Female,52
1421,2020-05-21,Ontario,Male,28
1422,2023-01-06,Quebec,Female,64
1423,2024-02-05,Ontario,Male,56
1424,2022-10-08,Ontario,Male,19
1425,2020-06-20,Manitoba,Male,27
1426,2024-02-05,Manitoba,Female,46
1427,2021-11-12,Ontario,Female,53
1428,2021-02-15,Manitoba,Female,26
1429,2020-10-18,Quebec,Male,29
1430,2023-01-06,Alberta,Male,25
1431,2022-06-10,Quebec,Male,35
1432,2022-03-12,Quebec,Female,32
1433,2022-08-09,Quebec,Female,23
