transaction_id,customer_id,transaction_date,product_id,revenue
6811,698,2024-02-24,4,22.75
37941,3986,2024-02-24,6,7.88
35464,3698,2024-02-24,1,43.36
1912,194,2024-02-24,6,5.38
43588,4582,2024-02-24,2,3.61
21170,2245,2024-02-24,6,11.24
36135,3767,2024-02-25,5,8.73
33039,3454,2024-02-25,6,18.19
15253,1616,2024-02-25,6,49.63
16537,1754,2024-02-25,5,14.73
11482,1219,2024-02-25,4,26.0
16535,1754,2024-02-25,3,14.13
39371,4136,2024-02-25,4,10.54
40491,4251,2024-02-25,5,13.39
23303,2454,2024-02-25,2,11.09
22119,2332,2024-02-25,6,24.07
7608,786,2024-02-25,2,23.21
14667,1559,2024-02-25,6,10.64
32914,3439,2024-02-25,3,7.56
463,42,2024-02-25,3,34.85
6210,653,2024-02-25,4,61.49
3832,400,2024-02-25,4,41.14
12221,1313,2024-02-25,6,17.74
22098,2331,2024-02-25,6,10.26
12685,1364,2024-02-25,3,16.93
43909,4619,2024-02-25,3,13.6
4350,452,2024-02-25,6,23.04
40526,4256,2024-02-25,4,29.92
44483,4675,2024-02-25,5,22.81
10049,1071,2024-02-25,4,16.84
26261,2753,2024-02-25,6,6.5
35855,3737,2024-02-25,2,7.92
5231,547,2024-02-25,1,9.41
135,13,2024-02-25,4,37.14
35452,3697,2024-02-25,1,9.29
4816,501,2024-02-25,5,39.84
31039,3231,2024-02-25,6,5.72
39101,4100,2024-02-25,2,32.29
20375,2162,2024-02-25,3,16.3
25058,2628,2024-02-25,3,13.57
43184,4541,2024-02-25,5,13.15
18501,1952,2024-02-25,3,17.68
28534,2986,2024-02-25,1,58.81
4840,503,2024-02-25,2,50.87
42251,4450,2024-02-25,1,43.0
38052,3996,2024-02-25,6,56.65
42716,4495,2024-02-25,2,22.7
43173,4541,2024-02-25,2,9.13
20495,2173,2024-02-25,4,23.7
20404,2163,2024-02-25,2,3.78
22925,2408,2024-02-25,5,19.62
5281,552,2024-02-25,5,23.7
31997,3343,2024-02-25,5,34.06
28438,2977,2024-02-25,6,3.83
3778,396,2024-02-25,1,8.77
43044,4529,2024-02-25,6,13.22
40096,4213,2024-02-25,5,72.26
3602,374,2024-02-25,1,15.0
27999,2930,2024-02-25,4,9.58
24003,2523,2024-02-25,5,16.23
47667,4998,2024-02-25,2,18.19
24023,2524,2024-02-25,4,22.31
13337,1423,2024-02-25,3,28.3
28851,3012,2024-02-25,6,30.13
29936,3125,2024-02-25,5,7.99
26410,2767,2024-02-25,3,8.07
46465,4865,2024-02-25,3,53.0
6715,692,2024-02-25,3,6.63
34603,3615,2024-02-25,6,14.98
10926,1168,2024-02-25,5,5.77
29946,3125,2024-02-25,2,11.46
25120,2634,2024-02-25,2,12.98
15136,1605,2024-02-25,3,65.74
24032,2525,2024-02-25,6,29.37
12377,1329,2024-02-25,6,12.72
37271,3920,2024-02-25,1,14.67
41136,4322,2024-02-25,2,25.33
16777,1778,2024-02-25,5,18.16
47342,4958,2024-02-25,1,10.68
35753,3730,2024-02-25,6,62.87
25311,2662,2024-02-25,2,19.51
17268,1830,2024-02-25,3,10.6
21410,2261,2024-02-25,3,11.03
6320,664,2024-02-25,2,3.87
13258,1416,2024-02-25,4,5.28
2554,264,2024-02-25,1,7.05
31858,3329,2024-02-25,2,34.04
42346,4457,2024-02-25,6,17.85
1985,209,2024-02-25,1,15.37
32607,3413,2024-02-25,1,24.14
25323,2663,2024-02-25,5,14.88
26654,2792,2024-02-25,4,33.16
25927,2723,2024-02-25,3,12.36
19851,2097,2024-02-25,6,13.72
17287,1831,2024-02-25,6,20.18
28242,2954,2024-02-25,6,13.7
32359,3388,2024-02-25,1,32.28
37723,3963,2024-02-25,4,30.73
1612,172,2024-02-25,2,5.62
19707,2077,2024-02-25,5,15.72
439,40,2024-02-25,4,21.68
42005,4423,2024-02-25,2,7.34
44733,4701,2024-02-25,5,6.21
19772,2082,2024-02-25,4,8.27
47142,4944,2024-02-25,3,39.07
29492,3084,2024-02-25,1,8.48
47127,4942,2024-02-25,4,14.07
8267,855,2024-02-25,5,15.58
5056,528,2024-02-25,5,41.22
41710,4393,2024-02-25,4,16.68
15929,1694,2024-02-25,6,25.41
37088,3888,2024-02-25,5,31.88
6402,669,2024-02-25,2,23.43
31195,3247,2024-02-26,5,18.29
28755,3006,2024-02-26,4,23.8
34760,3633,2024-02-26,4,7.76
6050,637,2024-02-26,3,8.24
8171,849,2024-02-26,5,31.44
38181,4012,2024-02-26,5,29.75
14849,1576,2024-02-26,6,47.27
19753,2080,2024-02-26,1,24.3
27521,2885,2024-02-26,1,23.92
25567,2685,2024-02-26,1,16.63
38238,4015,2024-02-26,6,21.39
20257,2149,2024-02-26,4,23.92
20258,2149,2024-02-26,5,25.33
26088,2737,2024-02-26,6,59.82
9703,1025,2024-02-26,1,30.42
8616,898,2024-02-26,4,15.01
39479,4149,2024-02-26,2,7.28
27151,2850,2024-02-26,4,4.66
31208,3249,2024-02-26,1,22.93
6705,691,2024-02-26,1,46.07
29468,3081,2024-02-26,2,8.75
34289,3584,2024-02-26,6,10.17
24055,2527,2024-02-26,3,27.49
10935,1169,2024-02-26,5,8.69
10284,1093,2024-02-26,1,25.56
4213,436,2024-02-26,5,11.11
31599,3301,2024-02-26,4,14.92
25668,2696,2024-02-26,1,20.59
11167,1190,2024-02-26,3,5.19
3716,391,2024-02-26,2,4.76
43729,4600,2024-02-26,3,18.07
35125,3667,2024-02-26,6,12.37
14248,1516,2024-02-26,1,13.64
8674,904,2024-02-26,1,18.77
9578,1009,2024-02-26,6,5.72
45074,4730,2024-02-26,4,22.37
10400,1111,2024-02-26,6,65.77
39564,4156,2024-02-26,6,7.5
25050,2626,2024-02-26,3,10.38
9520,1004,2024-02-26,2,8.07
13197,1413,2024-02-26,3,19.31
33986,3547,2024-02-26,2,25.04
23610,2486,2024-02-26,3,16.83
32065,3349,2024-02-26,3,3.84
2965,303,2024-02-26,1,30.82
28664,2999,2024-02-26,2,24.36
38775,4071,2024-02-26,5,23.82
15045,1599,2024-02-26,6,63.75
1429,145,2024-02-26,2,49.69
42431,4467,2024-02-26,2,45.14
28186,2947,2024-02-26,4,14.05
22716,2385,2024-02-26,2,15.67
26489,2777,2024-02-26,3,65.58
10320,1099,2024-02-26,3,20.77
28711,3004,2024-02-26,4,14.27
4820,501,2024-02-26,5,34.16
18320,1936,2024-02-26,5,9.06
38514,4047,2024-02-26,5,14.99
11182,1190,2024-02-26,3,5.16
45554,4782,2024-02-26,2,11.41
33538,3501,2024-02-26,3,46.4
15058,1600,2024-02-26,2,35.04
46810,4902,2024-02-26,6,10.12
42884,4507,2024-02-26,4,11.6
42534,4475,2024-02-26,5,20.06
44226,4649,2024-02-26,4,38.69
8380,872,2024-02-26,2,53.98
15859,1684,2024-02-26,5,23.17
22480,2362,2024-02-26,6,5.53
20617,2185,2024-02-26,2,47.08
3139,319,2024-02-26,3,8.98
21223,2249,2024-02-26,2,34.65
20038,2121,2024-02-26,4,10.55
16425,1744,2024-02-26,3,16.12
21233,2249,2024-02-26,3,32.74
35139,3667,2024-02-26,1,16.07
43375,4562,2024-02-26,4,45.53
18981,2009,2024-02-26,6,8.66
6213,653,2024-02-26,2,66.19
46093,4831,2024-02-26,3,4.07
45182,4741,2024-02-26,2,46.72
33438,3491,2024-02-26,1,34.23
10742,1149,2024-02-26,5,5.29
29161,3050,2024-02-26,5,20.79
11403,1213,2024-02-26,5,11.59
22156,2338,2024-02-26,2,27.44
1972,199,2024-02-26,3,9.45
41201,4326,2024-02-26,3,12.94
16412,1740,2024-02-26,6,28.13
47670,4998,2024-02-26,3,15.62
12882,1379,2024-02-26,6,27.41
37080,3888,2024-02-26,2,19.89
42327,4456,2024-02-26,2,30.52
23412,2466,2024-02-26,3,24.84
10124,1079,2024-02-26,3,24.75
30724,3195,2024-02-26,4,10.19
7266,745,2024-02-26,1,14.13
23770,2503,2024-02-26,1,13.78
1835,186,2024-02-26,6,60.64
45992,4825,2024-02-26,6,13.13
825,81,2024-02-26,5,10.86
24845,2599,2024-02-26,2,18.64
14520,1544,2024-02-26,1,10.26
13994,1494,2024-02-26,6,11.4
20037,2121,2024-02-26,4,10.9
7661,790,2024-02-26,4,14.39
38702,4062,2024-02-26,5,15.75
19448,2056,2024-02-26,3,18.16
45113,4732,2024-02-26,6,66.52
2890,297,2024-02-26,1,34.11
38473,4043,2024-02-26,6,32.99
16619,1763,2024-02-26,4,27.19
6927,708,2024-02-26,2,6.08
4948,512,2024-02-26,2,3.02
35635,3721,2024-02-26,1,8.48
27631,2897,2024-02-26,1,13.35
18865,1999,2024-02-26,1,5.99
16212,1719,2024-02-26,3,17.29
34338,3589,2024-02-26,2,11.88
14363,1527,2024-02-26,3,48.71
2329,245,2024-02-26,4,40.3
21301,2253,2024-02-26,2,16.0
44133,4639,2024-02-26,5,34.44
47444,4972,2024-02-26,6,7.87
4428,463,2024-02-26,5,28.18
13281,1419,2024-02-26,5,28.77
25182,2645,2024-02-26,1,25.87
34151,3566,2024-02-26,1,9.27
29804,3112,2024-02-26,3,16.62
7521,781,2024-02-26,6,17.97
26640,2789,2024-02-26,5,45.96
3216,329,2024-02-26,2,4.13
23913,2515,2024-02-26,6,28.59
25731,2701,2024-02-27,5,10.61
7819,807,2024-02-27,4,12.29
1448,147,2024-02-27,4,18.91
123,13,2024-02-27,1,38.46
26397,2766,2024-02-27,6,34.67
27152,2850,2024-02-27,6,4.99
44119,4639,2024-02-27,3,28.55
8740,910,2024-02-27,4,19.95
41105,4320,2024-02-27,4,24.14
24123,2534,2024-02-27,6,13.82
36837,3852,2024-02-27,3,27.3
37544,3948,2024-02-27,2,22.54
8881,928,2024-02-27,3,29.72
41070,4309,2024-02-27,4,18.24
23089,2428,2024-02-27,3,25.38
8727,908,2024-02-27,3,22.03
24730,2590,2024-02-27,1,7.26
24139,2537,2024-02-27,3,39.18
28391,2972,2024-02-27,1,11.29
8112,843,2024-02-27,4,8.28
6779,696,2024-02-27,1,30.39
8979,935,2024-02-27,5,33.59
26068,2736,2024-02-27,4,22.24
8429,876,2024-02-27,4,9.02
37548,3948,2024-02-27,5,23.16
36651,3829,2024-02-27,2,21.23
8062,841,2024-02-27,3,10.49
8469,883,2024-02-27,4,12.66
23870,2513,2024-02-27,1,9.78
8941,932,2024-02-27,5,15.47
6137,643,2024-02-27,5,32.1
13212,1413,2024-02-27,1,10.48
33709,3521,2024-02-27,6,2.17
38922,4083,2024-02-27,4,24.93
19489,2060,2024-02-27,1,5.65
35816,3735,2024-02-27,3,7.27
11489,1219,2024-02-27,6,23.83
29439,3078,2024-02-27,5,13.59
5561,582,2024-02-27,5,6.08
33683,3518,2024-02-27,4,9.43
32362,3388,2024-02-27,1,37.65
22381,2355,2024-02-27,4,21.42
35574,3712,2024-02-27,3,32.32
12546,1345,2024-02-27,2,16.99
16202,1719,2024-02-27,4,23.07
11115,1185,2024-02-27,4,33.39
16147,1715,2024-02-27,2,26.18
43718,4597,2024-02-27,2,5.62
6388,668,2024-02-27,2,12.6
34649,3620,2024-02-27,4,29.72
39739,4173,2024-02-27,6,19.43
44846,4711,2024-02-27,1,9.64
19439,2056,2024-02-27,2,22.5
45572,4784,2024-02-27,1,14.1
20080,2126,2024-02-27,5,7.93
45514,4777,2024-02-27,2,31.24
3715,391,2024-02-27,4,5.02
19884,2101,2024-02-27,3,51.96
22203,2342,2024-02-27,1,9.19
19640,2072,2024-02-27,1,1.66
44982,4722,2024-02-27,6,18.36
13318,1422,2024-02-27,4,21.16
2552,264,2024-02-27,1,4.27
30533,3180,2024-02-27,1,23.56
31650,3304,2024-02-27,1,4.84
31947,3336,2024-02-27,3,21.83
34260,3581,2024-02-27,6,12.9
34056,3556,2024-02-27,3,9.6
46960,4928,2024-02-27,3,24.76
29167,3050,2024-02-27,2,11.69
31510,3292,2024-02-27,6,39.0
32149,3362,2024-02-27,4,8.25
29153,3049,2024-02-27,1,3.04
19320,2044,2024-02-27,6,50.91
12916,1382,2024-02-27,3,17.9
32154,3362,2024-02-27,5,8.12
38261,4021,2024-02-27,3,3.5
30439,3170,2024-02-27,3,12.14
11651,1243,2024-02-27,4,50.76
5521,576,2024-02-27,1,9.15
42466,4469,2024-02-27,4,40.85
2445,253,2024-02-27,6,55.78
29429,3078,2024-02-27,2,10.12
15939,1694,2024-02-27,1,25.26
4504,470,2024-02-27,3,21.43
41701,4393,2024-02-27,3,16.72
12238,1315,2024-02-27,2,62.37
32880,3437,2024-02-27,3,44.9
33364,3484,2024-02-27,3,18.55
10769,1150,2024-02-27,5,6.41
18825,1995,2024-02-27,2,4.77
43683,4595,2024-02-27,3,5.06
12312,1324,2024-02-27,4,25.8
33333,3483,2024-02-27,1,12.48
43690,4595,2024-02-27,1,6.2
6613,686,2024-02-27,2,2.3
15249,1616,2024-02-27,1,39.99
19040,2015,2024-02-27,2,24.53
4957,517,2024-02-27,1,25.12
20649,2189,2024-02-27,4,19.88
33327,3482,2024-02-27,4,10.81
5638,590,2024-02-27,5,18.32
9705,1025,2024-02-27,1,29.55
15187,1611,2024-02-27,2,42.23
45711,4800,2024-02-27,3,13.71
4767,493,2024-02-27,6,11.8
14407,1530,2024-02-27,2,4.83
22871,2401,2024-02-27,6,53.95
34933,3654,2024-02-27,3,22.13
4931,512,2024-02-27,4,2.99
30974,3221,2024-02-27,1,21.65
10841,1159,2024-02-27,3,2.14
40594,4261,2024-02-27,3,42.66
6583,684,2024-02-27,4,53.61
32738,3422,2024-02-27,3,36.91
46065,4830,2024-02-27,3,12.8
15600,1655,2024-02-27,3,28.16
41608,4376,2024-02-27,4,31.59
43827,4609,2024-02-27,5,23.6
20799,2205,2024-02-28,5,8.97
38343,4029,2024-02-28,1,10.32
25273,2657,2024-02-28,1,38.11
18543,1958,2024-02-28,2,9.02
25276,2657,2024-02-28,1,29.93
480,44,2024-02-28,3,13.37
47450,4972,2024-02-28,4,11.72
44,4,2024-02-28,6,13.8
30785,3202,2024-02-28,1,24.49
6164,645,2024-02-28,5,20.77
20549,2178,2024-02-28,4,2.96
28227,2951,2024-02-28,1,11.66
20865,2212,2024-02-28,6,10.95
12294,1322,2024-02-28,1,30.38
7003,714,2024-02-28,1,21.76
35580,3712,2024-02-28,6,21.47
27340,2867,2024-02-28,2,88.17
21073,2237,2024-02-28,4,6.15
30993,3223,2024-02-28,2,100.96
34683,3624,2024-02-28,6,16.69
39790,4182,2024-02-28,1,5.53
27305,2863,2024-02-28,5,7.06
30591,3185,2024-02-28,2,9.7
3610,374,2024-02-28,3,25.08
12645,1359,2024-02-28,5,16.19
30921,3218,2024-02-28,1,23.79
2670,277,2024-02-28,2,4.49
40341,4234,2024-02-28,2,5.12
31359,3274,2024-02-28,2,14.39
34839,3643,2024-02-28,3,42.21
34494,3607,2024-02-28,5,42.42
11793,1260,2024-02-28,4,7.36
12239,1315,2024-02-28,5,74.05
23880,2513,2024-02-28,6,8.65
17851,1888,2024-02-28,2,12.23
30834,3207,2024-02-28,5,24.82
42420,4464,2024-02-28,2,41.89
2575,268,2024-02-28,4,21.26
13685,1458,2024-02-28,5,18.33
27071,2841,2024-02-28,6,13.53
15537,1647,2024-02-28,4,15.89
39218,4117,2024-02-28,4,12.82
3013,306,2024-02-28,3,15.31
15629,1658,2024-02-28,1,5.46
24363,2556,2024-02-28,5,5.23
38996,4088,2024-02-28,3,8.96
986,97,2024-02-28,1,90.62
30231,3150,2024-02-28,3,28.2
36260,3780,2024-02-28,2,21.16
27733,2902,2024-02-28,4,11.85
15888,1689,2024-02-28,1,4.99
26083,2737,2024-02-28,1,64.86
41960,4419,2024-02-28,1,26.72
35483,3699,2024-02-28,3,71.95
9395,992,2024-02-28,3,23.68
7567,783,2024-02-28,2,2.98
35363,3692,2024-02-28,1,2.17
37595,3951,2024-02-28,6,26.52
33097,3463,2024-02-28,2,20.51
7451,766,2024-02-28,5,19.5
23045,2422,2024-02-28,6,3.26
23046,2422,2024-02-28,6,3.5
14757,1567,2024-02-28,2,47.71
22887,2402,2024-02-28,2,9.85
40695,4272,2024-02-28,2,11.43
6643,688,2024-02-28,2,10.41
24337,2555,2024-02-28,3,50.93
2187,224,2024-02-28,5,13.03
11204,1197,2024-02-28,4,9.74
22799,2392,2024-02-28,3,19.64
40698,4272,2024-02-28,5,17.13
2108,217,2024-02-28,6,13.55
35460,3698,2024-02-28,6,44.75
1556,162,2024-02-28,4,14.48
30243,3151,2024-02-28,4,22.73
41715,4393,2024-02-28,6,18.32
11117,1185,2024-02-28,4,18.84
16626,1764,2024-02-28,3,9.83
6765,694,2024-02-28,5,18.64
9255,977,2024-02-28,6,9.47
23416,2468,2024-02-28,2,23.2
47094,4939,2024-02-28,3,13.19
44387,4668,2024-02-28,1,7.98
16483,1749,2024-02-28,2,10.13
30452,3170,2024-02-28,1,8.15
38864,4078,2024-02-28,6,44.55
13456,1432,2024-02-28,5,20.7
21882,2312,2024-02-28,1,29.04
5344,558,2024-02-28,1,44.27
46167,4839,2024-02-28,4,8.3
43384,4562,2024-02-28,4,70.54
4269,446,2024-02-28,3,7.76
39389,4137,2024-02-28,3,26.69
40477,4248,2024-02-28,2,6.04
40488,4251,2024-02-28,5,14.42
24227,2547,2024-02-28,4,9.38
4483,469,2024-02-28,1,24.97
36165,3770,2024-02-28,2,7.05
36162,3770,2024-02-28,4,4.27
25905,2722,2024-02-28,5,5.22
11636,1242,2024-02-28,5,15.24
39360,4136,2024-02-28,1,8.04
27496,2883,2024-02-28,1,15.53
42209,4446,2024-02-28,3,23.14
16329,1731,2024-02-28,6,4.43
36072,3761,2024-02-28,3,22.42
36841,3852,2024-02-28,5,35.65
30642,3191,2024-02-29,3,17.87
37907,3982,2024-02-29,1,6.99
40012,4201,2024-02-29,3,44.25
36839,3852,2024-02-29,6,34.79
11575,1229,2024-02-29,1,50.14
5980,629,2024-02-29,5,21.9
27505,2884,2024-02-29,4,18.62
24290,2550,2024-02-29,3,46.14
11278,1202,2024-02-29,2,27.82
24639,2579,2024-02-29,6,26.75
2139,218,2024-02-29,1,9.31
19207,2030,2024-02-29,4,28.88
5174,540,2024-02-29,6,11.7
1131,112,2024-02-29,2,12.9
25863,2716,2024-02-29,4,14.5
4413,463,2024-02-29,2,25.87
16206,1719,2024-02-29,1,25.85
41384,4355,2024-02-29,1,3.03
25956,2725,2024-02-29,6,22.25
32512,3400,2024-02-29,6,10.18
32532,3406,2024-02-29,6,22.15
25974,2728,2024-02-29,4,18.6
16378,1734,2024-02-29,3,14.87
7788,804,2024-02-29,4,19.0
32612,3413,2024-02-29,5,23.55
33472,3494,2024-02-29,4,6.25
44157,4643,2024-02-29,4,88.0
1008,100,2024-02-29,2,18.66
7546,782,2024-02-29,5,14.43
33297,3479,2024-02-29,2,11.91
15215,1613,2024-02-29,3,9.93
7497,779,2024-02-29,5,16.44
406,38,2024-02-29,1,5.42
37658,3955,2024-02-29,3,7.9
15967,1696,2024-02-29,5,14.04
44362,4664,2024-02-29,5,3.49
4384,457,2024-02-29,3,6.36
37345,3926,2024-02-29,3,3.79
24820,2596,2024-02-29,2,20.6
47198,4947,2024-02-29,6,23.62
19008,2011,2024-02-29,1,17.11
12339,1326,2024-02-29,2,70.29
18628,1968,2024-02-29,2,4.47
5634,590,2024-02-29,5,12.06
12580,1349,2024-02-29,2,23.95
8354,867,2024-02-29,4,4.91
39686,4169,2024-02-29,3,4.76
39650,4167,2024-02-29,4,23.85
42590,4481,2024-02-29,4,33.45
31505,3292,2024-02-29,1,25.0
7168,734,2024-02-29,5,26.69
311,30,2024-02-29,4,38.55
17256,1829,2024-02-29,6,7.47
17253,1829,2024-02-29,3,5.05
45406,4765,2024-02-29,6,19.55
8034,837,2024-02-29,5,8.79
47097,4940,2024-02-29,5,10.43
33921,3542,2024-02-29,1,86.66
16564,1758,2024-02-29,4,16.55
4327,451,2024-02-29,6,14.38
17640,1869,2024-02-29,6,42.34
30161,3142,2024-02-29,1,14.64
12169,1307,2024-02-29,1,13.79
46339,4857,2024-02-29,4,17.5
6645,688,2024-02-29,2,8.81
11092,1184,2024-02-29,5,5.83
10268,1092,2024-02-29,6,15.23
40665,4270,2024-02-29,6,10.87
2580,271,2024-02-29,4,6.54
6277,657,2024-02-29,6,30.61
22635,2378,2024-02-29,3,8.42
9631,1017,2024-02-29,2,20.49
22286,2349,2024-02-29,5,20.85
42153,4441,2024-02-29,4,4.44
9918,1054,2024-02-29,1,15.78
21274,2252,2024-02-29,1,19.76
40541,4256,2024-02-29,6,42.97
38121,4005,2024-02-29,5,18.69
36706,3833,2024-02-29,6,17.49
23226,2447,2024-02-29,1,15.7
6356,666,2024-02-29,4,12.65
47451,4972,2024-02-29,2,8.47
9447,998,2024-02-29,2,3.99
21689,2294,2024-02-29,2,46.75
47623,4991,2024-02-29,6,12.73
11022,1178,2024-02-29,5,8.08
36301,3785,2024-02-29,2,15.97
23214,2446,2024-02-29,5,32.59
28885,3014,2024-02-29,4,61.92
47417,4970,2024-02-29,4,14.19
9658,1020,2024-02-29,6,12.35
36114,3764,2024-02-29,5,17.48
1728,178,2024-02-29,5,22.58
6607,686,2024-02-29,2,2.86
28833,3011,2024-02-29,4,27.1
30042,3132,2024-02-29,6,19.87
44735,4701,2024-02-29,6,6.58
9562,1008,2024-02-29,2,38.78
21926,2314,2024-02-29,2,2.23
36559,3817,2024-02-29,4,39.95
2261,236,2024-02-29,1,4.56
28545,2986,2024-02-29,3,70.24
44978,4722,2024-02-29,5,18.54
38061,3996,2024-02-29,2,50.25
143,14,2024-02-29,3,4.43
36382,3793,2024-02-29,1,17.09
38017,3993,2024-02-29,1,16.05
28845,3012,2024-02-29,5,34.02
22486,2362,2024-02-29,4,8.69
21990,2321,2024-02-29,2,2.09
28879,3014,2024-03-01,6,69.45
20975,2224,2024-03-01,2,22.91
7313,753,2024-03-01,1,44.07
20965,2222,2024-03-01,2,11.78
3598,374,2024-03-01,4,19.21
21406,2261,2024-03-01,3,12.01
30929,3218,2024-03-01,2,25.93
40327,4233,2024-03-01,2,20.38
26703,2798,2024-03-01,2,29.2
29763,3109,2024-03-01,2,17.14
7057,719,2024-03-01,4,5.18
2064,214,2024-03-01,2,4.1
18386,1942,2024-03-01,6,12.63
39715,4170,2024-03-01,1,39.66
10618,1140,2024-03-01,4,61.97
18666,1978,2024-03-01,1,26.76
34736,3627,2024-03-01,1,23.76
31089,3235,2024-03-01,4,16.61
40483,4251,2024-03-01,2,9.1
7729,797,2024-03-01,5,9.98
14353,1526,2024-03-01,6,16.61
8351,867,2024-03-01,2,4.15
39713,4170,2024-03-01,4,26.86
5058,529,2024-03-01,2,69.22
40305,4230,2024-03-01,5,2.42
45587,4786,2024-03-01,2,12.33
31135,3243,2024-03-01,4,13.25
42432,4467,2024-03-01,2,27.51
14374,1528,2024-03-01,3,7.28
5686,599,2024-03-01,6,36.49
8433,876,2024-03-01,5,7.51
3749,394,2024-03-01,6,9.74
1416,141,2024-03-01,3,23.49
27134,2849,2024-03-01,6,11.66
28444,2979,2024-03-01,3,7.71
23675,2493,2024-03-01,1,65.92
43309,4558,2024-03-01,5,10.46
29072,3037,2024-03-01,3,8.3
6420,671,2024-03-01,4,27.17
8059,839,2024-03-01,4,25.91
21919,2314,2024-03-01,6,2.48
16423,1744,2024-03-01,3,16.69
22078,2327,2024-03-01,3,22.82
10183,1084,2024-03-01,1,10.55
16836,1786,2024-03-01,1,20.6
4348,452,2024-03-01,3,39.23
38871,4080,2024-03-01,1,7.6
10073,1072,2024-03-01,6,6.89
25750,2702,2024-03-01,3,46.54
32092,3354,2024-03-01,1,38.09
21950,2316,2024-03-01,3,4.75
13650,1454,2024-03-01,5,8.28
26897,2826,2024-03-01,3,9.15
37307,3924,2024-03-01,4,21.1
44739,4701,2024-03-01,1,4.51
41202,4326,2024-03-01,2,10.95
2556,264,2024-03-01,3,4.36
25826,2711,2024-03-01,5,37.67
33699,3518,2024-03-01,1,11.78
21434,2263,2024-03-01,4,19.32
4524,473,2024-03-01,2,33.48
2336,245,2024-03-01,3,62.33
21610,2284,2024-03-01,5,3.26
42983,4522,2024-03-01,4,20.5
3935,410,2024-03-01,3,13.03
31585,3299,2024-03-01,5,6.4
13039,1393,2024-03-01,2,48.66
6539,680,2024-03-01,1,62.19
31273,3264,2024-03-01,2,70.67
23274,2450,2024-03-01,2,8.45
38031,3994,2024-03-01,1,19.61
17481,1848,2024-03-01,1,58.2
8174,849,2024-03-01,4,52.73
45385,4762,2024-03-01,3,24.38
45933,4819,2024-03-01,3,59.76
25433,2671,2024-03-01,4,49.34
8159,847,2024-03-01,2,16.89
17233,1827,2024-03-01,5,6.92
31832,3326,2024-03-01,4,29.76
42584,4478,2024-03-01,6,24.84
8481,886,2024-03-01,4,20.19
46505,4871,2024-03-01,6,15.98
38393,4039,2024-03-01,6,29.96
41308,4349,2024-03-01,1,17.0
26197,2750,2024-03-01,1,17.83
38470,4043,2024-03-01,2,36.49
1575,167,2024-03-01,5,15.25
33358,3484,2024-03-01,1,18.53
3469,359,2024-03-01,5,52.14
1649,174,2024-03-01,6,10.82
28742,3006,2024-03-01,5,21.65
19272,2040,2024-03-01,4,21.53
42513,4473,2024-03-01,4,25.15
10865,1162,2024-03-01,2,17.85
19349,2047,2024-03-01,2,2.38
43952,4623,2024-03-01,1,14.04
19816,2095,2024-03-01,2,12.55
11045,1180,2024-03-01,1,14.07
9581,1009,2024-03-01,3,3.86
37625,3953,2024-03-01,5,6.42
24464,2563,2024-03-01,5,15.68
26518,2779,2024-03-01,6,12.7
19904,2105,2024-03-01,1,10.43
856,83,2024-03-01,6,7.45
19143,2025,2024-03-01,6,12.65
10986,1174,2024-03-01,3,13.91
2961,303,2024-03-01,6,27.67
46759,4899,2024-03-01,1,51.12
45700,4796,2024-03-01,6,9.22
6706,691,2024-03-01,5,34.5
1033,101,2024-03-01,2,1.96
20877,2212,2024-03-01,4,8.73
8799,916,2024-03-01,3,58.98
39819,4183,2024-03-01,4,11.98
40083,4211,2024-03-01,4,65.97
2101,216,2024-03-01,6,15.71
47385,4968,2024-03-01,3,21.09
39100,4100,2024-03-01,2,27.25
2967,303,2024-03-01,3,29.52
37589,3951,2024-03-01,3,26.81
2964,303,2024-03-01,5,40.5
17292,1831,2024-03-02,3,18.56
15203,1612,2024-03-02,2,45.95
17285,1831,2024-03-02,4,17.86
43755,4604,2024-03-02,4,15.66
26328,2759,2024-03-02,3,4.67
42871,4507,2024-03-02,5,10.43
16198,1718,2024-03-02,5,14.42
15229,1613,2024-03-02,4,12.78
22262,2346,2024-03-02,6,7.85
24531,2570,2024-03-02,3,12.16
15238,1615,2024-03-02,4,8.29
8686,906,2024-03-02,5,42.29
42874,4507,2024-03-02,3,9.6
10345,1101,2024-03-02,2,17.04
17507,1849,2024-03-02,3,27.44
2346,247,2024-03-02,3,23.23
1944,196,2024-03-02,2,20.26
19764,2080,2024-03-02,3,20.74
35530,3708,2024-03-02,6,16.54
17541,1859,2024-03-02,2,13.62
25418,2670,2024-03-02,4,8.8
43624,4588,2024-03-02,3,9.99
10711,1147,2024-03-02,4,74.3
24433,2561,2024-03-02,3,3.83
47099,4940,2024-03-02,5,8.06
25605,2689,2024-03-02,5,7.19
38435,4041,2024-03-02,5,21.77
43064,4531,2024-03-02,4,21.3
11153,1188,2024-03-02,5,6.09
7425,765,2024-03-02,5,24.81
11135,1186,2024-03-02,2,33.96
40456,4247,2024-03-02,1,8.49
32090,3354,2024-03-02,1,29.58
3010,306,2024-03-02,1,17.08
24251,2548,2024-03-02,4,10.43
30219,3148,2024-03-02,6,60.96
20135,2136,2024-03-02,3,7.75
20274,2150,2024-03-02,5,67.11
2516,261,2024-03-02,3,18.95
43380,4562,2024-03-02,4,49.72
46209,4845,2024-03-02,1,34.35
